arm,bg_bound_ok,bg_max_abs_err,bg_psnr_db,bin_factor,cmp_gbs,compressed_bytes,cr,dataset,dec_gbs,eb_bg,eb_roi,frame,global_max_abs_err,global_psnr_db,half_width,npeaks,roi_bound_ok,roi_frac_pct,roi_max_abs_err,roi_pixels,roi_psnr_db,status,tuning,value_range
roibin_b1,1,100.0,44.65360561306343,1,84.298295,653136,14.067269297665417,CXIDB21,89.223118,100.0,10.0,run0015_145948_8433,100.0,44.65575428112592,4,15,1,0.049979102814154366,10.0,1148,64.51138290063206,ok,,9268.0
roibin_b2,n/a,1657.0,39.68169762356845,2,113.12845,161936,56.737476533939336,CXIDB21,107.21434,100.0,10.0,run0015_145948_8433,1657.0,39.68386158900107,4,15,1,0.049979102814154366,10.0,1148,64.51138290063206,ok,,9268.0
cuszhi,1,10.0,64.71888793710322,1,26.57641865819724,1111543,8.265843066799935,CXIDB21,23.45560003267707,100.0,10.0,run0015_145948_8433,10.0,64.7185513274374,4,15,1,0.049979102814154366,9.9847412109375,1148,64.09274735220089,ok,spline/cr-first/cr,9268.0
pfpl,1,10.0,64.18004466527061,1,179.2259675405743,1223367,7.510289226372789,CXIDB21,163.13636363636363,100.0,10.0,run0015_145948_8433,10.0,64.18020410861484,4,15,1,0.049979102814154366,10.0,1148,64.51138290063206,ok,,9268.0
cuszp3,1,10.0,64.18004466527061,1,137.31228,1429056,6.429307179004882,CXIDB21,135.05175,100.0,10.0,run0015_145948_8433,10.0,64.18020410861484,4,15,1,0.049979102814154366,10.0,1148,64.51138290063206,ok,,9268.0
roibin_b1,1,100.0,44.57088401771817,1,85.452382,564640,16.272031737035988,CXIDB21,93.220781,100.0,10.0,run0015_145949_8586,100.0,44.57436993621174,4,23,1,0.08110720256338813,10.0,1863,64.25050159559555,ok,,9325.0
roibin_b2,n/a,1015.0,41.266570642584796,2,114.93996,132352,69.41972920696325,CXIDB21,99.418279,100.0,10.0,run0015_145949_8586,1015.0,41.27007677907237,4,23,1,0.08110720256338813,10.0,1863,64.25050159559555,ok,,9325.0
cuszhi,1,10.0,64.83191614647933,1,27.17769189698446,1041579,8.821068781148622,CXIDB21,24.224425226745414,100.0,10.0,run0015_145949_8586,10.0,64.83150865502613,4,23,1,0.08110720256338813,9.99163818359375,1863,64.35648144258931,ok,spline/cr-first/cr,9325.0
pfpl,1,10.0,64.01698334102778,1,177.5633889919604,1108281,8.290171896838437,CXIDB21,162.9049645390071,100.0,10.0,run0015_145949_8586,10.0,64.017167743136,4,23,1,0.08110720256338813,10.0,1863,64.25050159559555,ok,,9325.0
cuszp3,1,10.0,64.01698334102778,1,137.05013,1282640,7.1632258466911995,CXIDB21,135.62588,100.0,10.0,run0015_145949_8586,10.0,64.017167743136,4,23,1,0.08110720256338813,10.0,1863,64.25050159559555,ok,,9325.0
