arm,bg_bound_ok,bg_max_abs_err,bg_psnr_db,bin_factor,cmp_gbs,compressed_bytes,cr,dataset,dec_gbs,eb_bg,eb_roi,frame,global_max_abs_err,global_psnr_db,half_width,npeaks,roi_bound_ok,roi_frac_pct,roi_max_abs_err,roi_pixels,roi_psnr_db,status,tuning,value_range
cuszhi,1,10.0,64.47579577075832,1,27.196556858310814,1360006,6.7557349011695536,EXAFEL,28.876596600623554,100.0,10.0,exafel_f020,10.0,64.47576985919555,4,21,1,0.07405440234048481,9.997589111328125,1701,64.44094596468454,ok,spline/cr-first/cr,9667.5576171875
pfpl,1,10.0,64.59180251192811,1,174.8599269183922,1557726,5.898238843031445,EXAFEL,160.98682366134005,100.0,10.0,exafel_f020,10.0,64.59170719836986,4,21,1,0.07405440234048481,9.994003295898438,1701,64.46496398025991,ok,,9667.5576171875
cuszp3,1,10.0,64.59180251192811,1,136.33428,1599536,5.744065779075932,EXAFEL,127.5522,100.0,10.0,exafel_f020,10.0,64.59170719836986,4,21,1,0.07405440234048481,9.994003295898438,1701,64.46496398025991,ok,,9667.5576171875
roibin_b1,1,100.0,48.71902151410326,1,83.806188,816480,11.252988438173624,EXAFEL,83.90415,100.0,10.0,exafel_f021,100.0,48.73983515542516,4,138,1,0.4827249930342714,9.99908447265625,11088,68.9098161036163,ok,,16104.75
roibin_b2,n/a,4167.38818359375,43.83116039136995,2,116.14887,191136,48.06964674367989,EXAFEL,101.7074,100.0,10.0,exafel_f021,4167.38818359375,43.85211021433018,4,138,1,0.4827249930342714,9.99908447265625,11088,68.9098161036163,ok,,16104.75
cuszhi,1,10.0,68.90550251231885,1,26.579532420043773,1390301,6.608525779669295,EXAFEL,28.482714151083776,100.0,10.0,exafel_f021,10.0,68.90561128180123,4,138,1,0.4827249930342714,9.998809814453125,11088,68.92809327466566,ok,spline/cr-first/cr,16104.75
pfpl,1,10.0,68.99138802038783,1,175.4476015887565,1588146,5.785261556557143,EXAFEL,161.6211652124965,100.0,10.0,exafel_f021,10.0,68.99099054928628,4,138,1,0.4827249930342714,9.99908447265625,11088,68.9098161036163,ok,,16104.75
cuszp3,1,10.0,68.99138802038783,1,136.39905,1629296,5.63914721450246,EXAFEL,131.76686,100.0,10.0,exafel_f021,10.0,68.99099054928628,4,138,1,0.4827249930342714,9.99908447265625,11088,68.9098161036163,ok,,16104.75
roibin_b1,1,99.99999237060547,46.040857296178245,1,87.48324,753248,12.197629465992607,EXAFEL,89.306375,100.0,10.0,exafel_f022,99.99999237060547,46.043132140061076,4,15,1,0.05289600167177487,9.994632720947266,1215,66.03641317200135,ok,,11589.408203125
roibin_b2,n/a,1541.224609375,42.237692237080005,2,119.23588,160480,57.25224327018943,EXAFEL,103.46667,100.0,10.0,exafel_f022,1541.224609375,42.239980504645956,4,15,1,0.05289600167177487,9.994632720947266,1215,66.03641317200135,ok,,11589.408203125
cuszhi,1,10.000007629394531,66.05502956121947,1,27.599357766059224,1310066,7.013264980542965,EXAFEL,28.417874993814024,100.0,10.0,exafel_f022,10.000007629394531,66.05504119852428,4,15,1,0.05289600167177487,9.999221801757812,1215,66.07708579352223,ok,spline/cr-first/cr,11589.408203125
pfpl,1,10.0,66.2261759187916,1,174.06486814186118,1505531,6.102723889444986,EXAFEL,139.71776155717762,100.0,10.0,exafel_f022,10.0,66.2260733178471,4,15,1,0.05289600167177487,9.994632720947266,1215,66.03641317200135,ok,,11589.408203125
cuszp3,1,10.0,66.2261759187916,1,135.62588,1547040,5.938980246147482,EXAFEL,129.97736,100.0,10.0,exafel_f022,10.0,66.2260733178471,4,15,1,0.05289600167177487,9.994632720947266,1215,66.03641317200135,ok,,11589.408203125
roibin_b1,1,100.0,48.72224779092235,1,85.426957,856944,10.721634085774566,EXAFEL,88.617284,100.0,10.0,exafel_f023,100.0,48.73733994625772,4,100,1,0.3502890777375313,9.999755859375,8046,68.87416783915764,ok,,16138.5537109375
roibin_b2,n/a,3821.1376953125,43.148502131645074,2,111.894,199552,46.04233483001924,EXAFEL,104.75009,100.0,10.0,exafel_f023,3821.1376953125,43.16370085230757,4,100,1,0.3502890777375313,9.999755859375,8046,68.87416783915764,ok,,16138.5537109375
cuszhi,1,10.0,68.93289736936825,1,26.514066724959378,1433971,6.407270439918241,EXAFEL,27.957156767283344,100.0,10.0,exafel_f023,10.0,68.93301450456167,4,100,1,0.3502890777375313,9.99853515625,8046,68.9664658969092,ok,spline/cr-first/cr,16138.5537109375
pfpl,1,10.0,68.96161570897185,1,174.9664838513102,1644092,5.588397729567445,EXAFEL,150.83793012871027,100.0,10.0,exafel_f023,10.0,68.96130629487936,4,100,1,0.3502890777375313,9.999755859375,8046,68.87416783915764,ok,,16138.5537109375
cuszp3,1,10.0,68.96161570897185,1,136.33428,1679232,5.471453616891531,EXAFEL,136.72381,100.0,10.0,exafel_f023,10.0,68.96130629487936,4,100,1,0.3502890777375313,9.999755859375,8046,68.87416783915764,ok,,16138.5537109375
roibin_b1,1,99.99996948242188,48.32995129087609,1,86.612366,769088,11.94640925355746,EXAFEL,91.556125,100.0,10.0,exafel_f024,99.99996948242188,48.3485916072907,4,123,1,0.4325717470047367,9.998687744140625,9936,68.37367468147079,ok,,15137.849609375
roibin_b2,n/a,2418.363037109375,44.45675084988624,2,110.21881,173936,52.823107349829826,EXAFEL,94.790359,100.0,10.0,exafel_f024,2418.363037109375,44.475501387178475,4,123,1,0.4325717470047367,9.998687744140625,9936,68.37367468147079,ok,,15137.849609375
cuszhi,1,10.000015258789062,68.37397602798512,1,26.782528089641996,1313801,6.993326995488662,EXAFEL,28.52799443588852,100.0,10.0,exafel_f024,10.000015258789062,68.37410207608006,4,123,1,0.4325717470047367,9.99969482421875,9936,68.40321303173309,ok,spline/cr-first/cr,15137.849609375
pfpl,1,9.999969482421875,68.5427903436071,1,176.25537139349294,1513382,6.071064675012654,EXAFEL,162.21468926553672,100.0,10.0,exafel_f024,9.999969482421875,68.54204443107005,4,123,1,0.4325717470047367,9.998687744140625,9936,68.37367468147079,ok,,15137.849609375
cuszp3,1,9.999969482421875,68.5427903436071,1,137.70743,1556880,5.901443913467961,EXAFEL,132.61894,100.0,10.0,exafel_f024,9.999969482421875,68.54204443107005,4,123,1,0.4325717470047367,9.998687744140625,9936,68.37367468147079,ok,,15137.849609375
roibin_b1,1,99.99996948242188,48.841149484009314,1,86.53406,790976,11.615826523181488,EXAFEL,85.325408,100.0,10.0,exafel_f025,99.99996948242188,48.86106463978062,4,131,1,0.4619584146001672,9.99853515625,10611,69.00865285559829,ok,,16216.564453125
roibin_b2,n/a,2868.892578125,44.47688080594808,2,115.58776,183440,50.086349760139555,EXAFEL,105.59765,100.0,10.0,exafel_f025,2868.892578125,44.496918895327994,4,131,1,0.4619584146001672,9.99853515625,10611,69.00865285559829,ok,,16216.564453125
cuszhi,1,10.0,68.97089538286673,1,26.436365885905587,1355426,6.778562606885216,EXAFEL,28.059613975079404,100.0,10.0,exafel_f025,10.0,68.97087366384577,4,131,1,0.4619584146001672,9.998741149902344,10611,68.96619640414646,ok,spline/cr-first/cr,16216.564453125
pfpl,1,9.999996185302734,69.08263364845985,1,152.92676431424766,1551522,5.921823860699365,EXAFEL,161.3486934532172,100.0,10.0,exafel_f025,9.999996185302734,69.08228897414544,4,131,1,0.4619584146001672,9.99853515625,10611,69.00865285559829,ok,,16216.564453125
cuszp3,1,9.999996185302734,69.08263364845985,1,136.85415,1596000,5.756791979949875,EXAFEL,127.15678,100.0,10.0,exafel_f025,9.999996185302734,69.08228897414544,4,131,1,0.4619584146001672,9.99853515625,10611,69.00865285559829,ok,,16216.564453125
roibin_b1,1,99.9998550415039,48.73590902725908,1,86.429864,868304,10.581363209198622,EXAFEL,86.927036,100.0,10.0,exafel_f026,99.9998550415039,48.757451545734305,4,142,1,0.49957334912231816,9.999542236328125,11475,68.93967686946873,ok,,16151.7509765625
roibin_b2,n/a,7275.365234375,43.05851207596111,2,117.33551,205840,44.63583365720948,EXAFEL,105.40382,100.0,10.0,exafel_f026,7275.365234375,43.0802063551717,4,142,1,0.49957334912231816,9.999542236328125,11475,68.93967686946873,ok,,16151.7509765625
cuszhi,1,10.0,68.93989741348429,1,26.431308470363504,1447638,6.346780065182041,EXAFEL,28.07882255146448,100.0,10.0,exafel_f026,10.0,68.93988739468715,4,142,1,0.49957334912231816,9.9991455078125,11475,68.93789240336991,ok,spline/cr-first/cr,16151.7509765625
pfpl,1,9.999969482421875,68.96953383277837,1,146.8268984914344,1652651,5.559455686651326,EXAFEL,161.43941523755973,100.0,10.0,exafel_f026,9.999969482421875,68.96938416403363,4,142,1,0.49957334912231816,9.999542236328125,11475,68.93967686946873,ok,,16151.7509765625
cuszp3,1,9.999969482421875,68.96953383277837,1,136.33428,1686880,5.446647064402922,EXAFEL,133.4821,100.0,10.0,exafel_f026,9.999969482421875,68.96938416403363,4,142,1,0.49957334912231816,9.999542236328125,11475,68.93967686946873,ok,,16151.7509765625
roibin_b1,1,99.99993896484375,46.922470364303685,1,83.465119,858544,10.701653031178367,EXAFEL,87.965688,100.0,10.0,exafel_f027,99.99993896484375,46.925807885442055,4,22,1,0.07758080245193648,9.998779296875,1782,67.00582561906246,ok,,13100.3037109375
roibin_b2,n/a,1479.9920654296875,41.192790448725276,2,113.39653,193840,47.39909203466777,EXAFEL,105.2107,100.0,10.0,exafel_f027,1479.9920654296875,41.19615220537297,4,22,1,0.07758080245193648,9.998779296875,1782,67.00582561906246,ok,,13100.3037109375
cuszhi,1,10.0,67.11580865344843,1,26.70340337721975,1450751,6.333161238558512,EXAFEL,28.109060649077293,100.0,10.0,exafel_f027,10.0,67.11583249049372,4,22,1,0.07758080245193648,9.9920654296875,1782,67.14664321506451,ok,spline/cr-first/cr,13100.3037109375
pfpl,1,10.0,67.14535934766177,1,178.89096573208724,1656929,5.545101811845891,EXAFEL,160.76147816349385,100.0,10.0,exafel_f027,10.0,67.14524933989908,4,22,1,0.07758080245193648,9.998779296875,1782,67.00582561906246,ok,,13100.3037109375
cuszp3,1,10.0,67.14535934766177,1,134.98825,1689296,5.438857370170769,EXAFEL,130.866,100.0,10.0,exafel_f027,10.0,67.14524933989908,4,22,1,0.07758080245193648,9.998779296875,1782,67.00582561906246,ok,,13100.3037109375
roibin_b1,1,99.99996185302734,48.752289915568696,1,85.80992,877600,10.469279854147675,EXAFEL,87.058824,100.0,10.0,exafel_f028,99.99996185302734,48.7913477391167,4,257,1,0.9039338952354417,9.999755859375,20763,68.95544363384964,ok,,16204.5419921875
roibin_b2,n/a,7081.3935546875,43.150344316405935,2,111.63297,217056,42.32935279374908,EXAFEL,105.75322,100.0,10.0,exafel_f028,7081.3935546875,43.18967609773857,4,257,1,0.9039338952354417,9.999755859375,20763,68.95544363384964,ok,,16204.5419921875
cuszhi,1,10.0,68.96623083700251,1,26.37027810106582,1444143,6.36214003737857,EXAFEL,27.419185408012222,100.0,10.0,exafel_f028,10.0,68.96597449805384,4,257,1,0.9039338952354417,9.998977661132812,20763,68.93796403755377,ok,spline/cr-first/cr,16204.5419921875
pfpl,1,9.999961853027344,69.00666743234639,1,176.79802955665025,1647806,5.575802005818646,EXAFEL,160.04459308807134,100.0,10.0,exafel_f028,9.999961853027344,69.00620168662721,4,257,1,0.9039338952354417,9.999755859375,20763,68.95544363384964,ok,,16204.5419921875
cuszp3,1,9.999961853027344,69.00666743234639,1,102.94729,1684768,5.453474899808164,EXAFEL,73.282286,100.0,10.0,exafel_f028,9.999961853027344,69.00620168662721,4,257,1,0.9039338952354417,9.999755859375,20763,68.95544363384964,ok,,16204.5419921875
roibin_b1,1,99.9998779296875,43.630364935167165,1,87.750611,740512,12.40741540987857,EXAFEL,91.643789,100.0,10.0,exafel_f029,99.9998779296875,43.63689196990405,4,43,1,0.1516352047924213,9.994186401367188,3483,63.80211409620276,ok,,8714.20703125
roibin_b2,n/a,3623.81396484375,40.10048130117827,2,118.01069,154576,59.43898147189732,EXAFEL,106.49851,100.0,10.0,exafel_f029,3623.81396484375,40.10704360831433,4,43,1,0.1516352047924213,9.994186401367188,3483,63.80211409620276,ok,,8714.20703125
cuszhi,1,9.999988555908203,63.57139416164415,1,26.604353252198493,1277160,7.193961602305114,EXAFEL,29.554297478126607,100.0,10.0,exafel_f029,9.999988555908203,63.571345661625564,4,43,1,0.1516352047924213,9.998672485351562,3483,63.53952651951401,ok,spline/cr-first/cr,8714.20703125
pfpl,1,9.999980926513672,63.79928877427024,1,175.2334452242905,1479075,6.211882426516573,EXAFEL,161.30337078651687,100.0,10.0,exafel_f029,9.999980926513672,63.7992930570618,4,43,1,0.1516352047924213,9.994186401367188,3483,63.80211409620276,ok,,8714.20703125
cuszp3,1,9.999980926513672,63.79928877427024,1,133.42007,1518432,6.050873532696888,EXAFEL,129.91855,100.0,10.0,exafel_f029,9.999980926513672,63.7992930570618,4,43,1,0.1516352047924213,9.994186401367188,3483,63.80211409620276,ok,,8714.20703125
roibin_b1,1,100.0,45.646230741314845,1,85.733057,898832,10.221976965662103,EXAFEL,89.668959,100.0,10.0,exafel_f030,100.0,45.64847273213741,4,15,1,0.05211235720256339,9.992050170898438,1197,65.80917610542326,ok,,11235.361328125
roibin_b2,n/a,2324.761962890625,39.29856968592206,2,118.98881,202640,45.340702724042636,EXAFEL,99.006898,100.0,10.0,exafel_f030,2324.761962890625,39.300828429778896,4,15,1,0.05211235720256339,9.992050170898438,1197,65.80917610542326,ok,,11235.361328125
cuszhi,1,10.0,65.78499605684674,1,26.79334528964904,1485055,6.186868499819872,EXAFEL,27.28369838931914,100.0,10.0,exafel_f030,10.0,65.78498586983149,4,15,1,0.05211235720256339,9.995651245117188,1197,65.76549172103293,ok,spline/cr-first/cr,11235.361328125
pfpl,1,10.0,65.791347009417,1,174.7534996956786,1696467,5.415867211092229,EXAFEL,161.6211652124965,100.0,10.0,exafel_f030,10.0,65.79135628154366,4,15,1,0.05211235720256339,9.992050170898438,1197,65.80917610542326,ok,,11235.361328125
cuszp3,1,10.0,65.791347009417,1,133.73078,1734368,5.297514714293622,EXAFEL,134.10556,100.0,10.0,exafel_f030,10.0,65.79135628154366,4,15,1,0.05211235720256339,9.992050170898438,1197,65.80917610542326,ok,,11235.361328125
roibin_b1,1,99.99994659423828,48.955231097540114,1,86.874432,765248,12.006356109391987,EXAFEL,92.114213,100.0,10.0,exafel_f031,99.99994659423828,48.97316081528263,4,118,1,0.4161152131512956,9.99859619140625,9558,68.99918881501328,ok,,16220.8984375
roibin_b2,n/a,7854.01953125,45.09142185451848,2,107.61619,171184,53.67230582297411,EXAFEL,101.02745,100.0,10.0,exafel_f031,7854.01953125,45.10945741743355,4,118,1,0.4161152131512956,9.99859619140625,9558,68.99918881501328,ok,,16220.8984375
cuszhi,1,10.0,68.97449671453194,1,26.504353043668903,1311935,7.003273790241132,EXAFEL,28.79550697021362,100.0,10.0,exafel_f031,10.0,68.97464423238605,4,118,1,0.4161152131512956,9.9998779296875,9558,69.01009279705887,ok,spline/cr-first/cr,16220.8984375
pfpl,1,10.0,69.1517705820482,1,167.75927548933683,1506234,6.099875583740641,EXAFEL,161.30337078651687,100.0,10.0,exafel_f031,10.0,69.15112442907017,4,118,1,0.4161152131512956,9.99859619140625,9558,68.99918881501328,ok,,16220.8984375
cuszp3,1,10.0,69.1517705820482,1,134.98825,1548832,5.932108840726431,EXAFEL,135.11529,100.0,10.0,exafel_f031,10.0,69.15112442907017,4,118,1,0.4161152131512956,9.99859619140625,9558,68.99918881501328,ok,,16220.8984375
roibin_b1,1,99.99981689453125,42.86065822397194,1,87.965688,773696,11.875258499462321,EXAFEL,90.459989,100.0,10.0,exafel_f032,99.99981689453125,42.86338970259911,4,18,1,0.06347520200612984,9.98187255859375,1458,63.10260452035798,ok,,8131.31982421875
roibin_b2,n/a,3166.93359375,38.61664666993398,2,110.85715,169648,54.15825709704801,EXAFEL,99.280778,100.0,10.0,exafel_f032,3166.93359375,38.6193944191954,4,18,1,0.06347520200612984,9.98187255859375,1458,63.10260452035798,ok,,8131.31982421875
cuszhi,1,10.0,62.97419843562575,1,27.546730267901715,1344840,6.831920525861813,EXAFEL,28.60188275140709,100.0,10.0,exafel_f032,10.0,62.974297695786575,4,18,1,0.06347520200612984,9.994232177734375,1458,63.13345764171643,ok,spline/cr-first/cr,8131.31982421875
pfpl,1,9.999954223632812,63.1014164198001,1,175.01981103322157,1540673,5.9635237328102715,EXAFEL,139.04116222760294,100.0,10.0,exafel_f032,9.999954223632812,63.10141717384626,4,18,1,0.06347520200612984,9.98187255859375,1458,63.10260452035798,ok,,8131.31982421875
cuszp3,1,9.999954223632812,63.1014164198001,1,133.91791,1583728,5.801400240445329,EXAFEL,133.42007,100.0,10.0,exafel_f032,9.999954223632812,63.10141717384626,4,18,1,0.06347520200612984,9.98187255859375,1458,63.10260452035798,ok,,8131.31982421875
roibin_b1,1,99.99993896484375,48.66158024059496,1,88.974282,786656,11.67961599479315,EXAFEL,87.244001,100.0,10.0,exafel_f033,99.99993896484375,48.6660628430604,4,30,1,0.10413764279743662,9.99749755859375,2392,68.94691772768078,ok,,15917.3056640625
roibin_b2,n/a,2420.897216796875,44.13702373910385,2,111.28682,174192,52.74547625608524,EXAFEL,100.04181,100.0,10.0,exafel_f033,2420.897216796875,44.141533778646654,4,30,1,0.10413764279743662,9.99749755859375,2392,68.94691772768078,ok,,15917.3056640625
cuszhi,1,10.0,68.8107258267888,1,27.271591251448864,1364707,6.732463451861828,EXAFEL,29.076915286849967,100.0,10.0,exafel_f033,10.0,68.81079618953396,4,30,1,0.10413764279743662,9.993293762207031,2392,68.87882344867577,ok,spline/cr-first/cr,15917.3056640625
pfpl,1,9.999992370605469,68.91661233225283,1,175.50122249388752,1561612,5.883561345583923,EXAFEL,161.2128017967434,100.0,10.0,exafel_f033,9.999992370605469,68.91664378183513,4,30,1,0.10413764279743662,9.99749755859375,2392,68.94691772768078,ok,,15917.3056640625
cuszp3,1,9.999992370605469,68.91661233225283,1,135.68998,1603568,5.729622940841923,EXAFEL,132.80296,100.0,10.0,exafel_f033,9.999992370605469,68.91664378183513,4,30,1,0.10413764279743662,9.99749755859375,2392,68.94691772768078,ok,,15917.3056640625
roibin_b1,1,99.99993896484375,46.79731900872112,1,85.401547,835936,10.991080656892393,EXAFEL,89.306375,100.0,10.0,exafel_f034,99.99993896484375,46.80293617020199,4,37,1,0.13047680412371132,9.9981689453125,2997,67.08731255073215,ok,,12939.3798828125
roibin_b2,n/a,3529.94775390625,41.411195068435056,2,110.85715,189328,48.528690949040815,EXAFEL,99.383866,100.0,10.0,exafel_f034,3529.94775390625,41.41684994822705,4,37,1,0.13047680412371132,9.9981689453125,2997,67.08731255073215,ok,,12939.3798828125
cuszhi,1,10.0,67.01287631407978,1,26.56485415531227,1424329,6.450644478909016,EXAFEL,27.921812700573764,100.0,10.0,exafel_f034,10.0,67.01283978296024,4,37,1,0.13047680412371132,9.994369506835938,2997,66.98496788899084,ok,spline/cr-first/cr,12939.3798828125
pfpl,1,10.0,67.05365235265464,1,179.5622263914947,1627974,5.6437264968605145,EXAFEL,160.13385387618516,100.0,10.0,exafel_f034,10.0,67.05369610186739,4,37,1,0.13047680412371132,9.9981689453125,2997,67.08731255073215,ok,,12939.3798828125
cuszp3,1,10.0,67.05365235265464,1,134.54546,1663200,5.524194324194324,EXAFEL,128.46532,100.0,10.0,exafel_f034,10.0,67.05369610186739,4,37,1,0.13047680412371132,9.9981689453125,2997,67.08731255073215,ok,,12939.3798828125
roibin_b1,1,99.99992370605469,48.67270709182279,1,85.861242,818160,11.229881685733842,EXAFEL,87.509904,100.0,10.0,exafel_f035,99.99992370605469,48.69408545489206,4,141,1,0.49578573418779603,9.999462127685547,11388,68.86756856170939,ok,,16026.3681640625
roibin_b2,n/a,2783.11376953125,43.74067133396687,2,112.90601,191616,47.94923179692719,EXAFEL,102.03269,100.0,10.0,exafel_f035,2783.11376953125,43.76219012997936,4,141,1,0.49578573418779603,9.999462127685547,11388,68.86756856170939,ok,,16026.3681640625
cuszhi,1,10.0,68.86491929099095,1,26.681845110179236,1392078,6.600089937489135,EXAFEL,28.807063308919435,100.0,10.0,exafel_f035,10.0,68.86461115675823,4,141,1,0.49578573418779603,9.998954772949219,11388,68.80320694459849,ok,spline/cr-first/cr,16026.3681640625
pfpl,1,9.999984741210938,68.94452023561732,1,178.16940738442443,1592211,5.770491473805921,EXAFEL,158.41103448275862,100.0,10.0,exafel_f035,9.999984741210938,68.94413533720706,4,141,1,0.49578573418779603,9.999462127685547,11388,68.86756856170939,ok,,16026.3681640625
cuszp3,1,9.999984741210938,68.94452023561732,1,136.91942,1632080,5.629527964315475,EXAFEL,134.35658,100.0,10.0,exafel_f035,9.999984741210938,68.94413533720706,4,141,1,0.49578573418779603,9.999462127685547,11388,68.86756856170939,ok,,16026.3681640625
roibin_b1,1,99.99996948242188,48.763244331782786,1,88.208907,848672,10.826137777610196,EXAFEL,81.383218,100.0,10.0,exafel_f036,99.99996948242188,48.770480826657064,4,48,1,0.16809173864586235,9.9979248046875,3861,68.9665798671315,ok,,16220.5302734375
roibin_b2,n/a,10256.2421875,43.18077258343122,2,118.10778,194368,47.27033256503128,EXAFEL,105.48126,100.0,10.0,exafel_f036,10256.2421875,43.18805956068147,4,48,1,0.16809173864586235,9.9979248046875,3861,68.9665798671315,ok,,16220.5302734375
cuszhi,1,10.0,68.97057278876298,1,26.79115771425572,1432967,6.411759656712262,EXAFEL,27.973499610288393,100.0,10.0,exafel_f036,10.0,68.97052681675672,4,48,1,0.16809173864586235,9.997222900390625,3861,68.94330904532245,ok,spline/cr-first/cr,16220.5302734375
pfpl,1,9.999984741210938,69.01170208849437,1,176.52628343067937,1642281,5.594560248824653,EXAFEL,161.2580735748385,100.0,10.0,exafel_f036,9.999984741210938,69.01162584705384,4,48,1,0.16809173864586235,9.9979248046875,3861,68.9665798671315,ok,,16220.5302734375
cuszp3,1,9.999984741210938,69.01170208849437,1,135.05175,1675856,5.482475821311616,EXAFEL,130.15412,100.0,10.0,exafel_f036,9.999984741210938,69.01162584705384,4,48,1,0.16809173864586235,9.9979248046875,3861,68.9665798671315,ok,,16220.5302734375
roibin_b1,1,100.0,48.83918017126089,1,88.208907,872608,10.529172320217096,EXAFEL,90.175879,100.0,10.0,exafel_f037,100.0,48.8810490788426,4,275,1,0.9685845639453887,9.999267578125,22248,69.08654898007933,ok,,16374.4609375
roibin_b2,n/a,7235.3701171875,43.28135676479446,2,50.116948,219056,41.94288218537726,EXAFEL,50.055789,100.0,10.0,exafel_f037,7235.3701171875,43.323515311327355,4,275,1,0.9685845639453887,9.999267578125,22248,69.08654898007933,ok,,16374.4609375
cuszhi,1,10.0,69.05708555853387,1,26.243923060663708,1432133,6.415493533072697,EXAFEL,27.509820829740345,100.0,10.0,exafel_f037,10.0,69.05700301285606,4,275,1,0.9685845639453887,9.999908447265625,22248,69.04857152903057,ok,spline/cr-first/cr,16374.4609375
pfpl,1,10.0,69.09608977370155,1,176.25537139349294,1641183,5.5983031752095895,EXAFEL,160.62657342657343,100.0,10.0,exafel_f037,10.0,69.09599726245207,4,275,1,0.9685845639453887,9.999267578125,22248,69.08654898007933,ok,,16374.4609375
cuszp3,1,10.0,69.09608977370155,1,134.79813,1674992,5.485303810406259,EXAFEL,132.19153,100.0,10.0,exafel_f037,10.0,69.09599726245207,4,275,1,0.9685845639453887,9.999267578125,22248,69.08654898007933,ok,,16374.4609375
roibin_b1,1,100.0,48.80714882138103,1,87.643467,739664,12.421640096043609,EXAFEL,89.278606,100.0,10.0,exafel_f038,100.0,48.810455295582685,4,22,1,0.07688422959041516,9.995559692382812,1766,68.75113722868687,ok,,15826.498046875
roibin_b2,n/a,1258.64111328125,45.2692846836547,2,115.35556,153344,59.91652754590985,EXAFEL,105.75322,100.0,10.0,exafel_f038,1258.64111328125,45.27261001868148,4,22,1,0.07688422959041516,9.995559692382812,1766,68.75113722868687,ok,,15826.498046875
cuszhi,1,10.0,68.76016495403749,1,27.497141899454718,1286325,7.142704992906148,EXAFEL,29.28003263308179,100.0,10.0,exafel_f038,10.0,68.76008181222483,4,22,1,0.07688422959041516,9.99993896484375,1766,68.65334936174855,ok,spline/cr-first/cr,15826.498046875
pfpl,1,10.0,68.97399022704252,1,176.85247921157992,1481946,6.199848037647795,EXAFEL,162.1688788477831,100.0,10.0,exafel_f038,10.0,68.97381441960064,4,22,1,0.07688422959041516,9.995559692382812,1766,68.75113722868687,ok,,15826.498046875
cuszp3,1,10.0,68.97399022704252,1,136.65874,1523008,6.032693196621423,EXAFEL,134.16822,100.0,10.0,exafel_f038,10.0,68.97381441960064,4,22,1,0.07688422959041516,9.995559692382812,1766,68.75113722868687,ok,,15826.498046875
roibin_b1,1,99.99998474121094,42.621558172664294,1,89.893547,771712,11.905788688007961,EXAFEL,87.270519,100.0,10.0,exafel_f039,99.99998474121094,42.62550416407386,4,26,1,0.0916864028977431,9.999725341796875,2106,62.86012102244751,ok,,7893.443359375
roibin_b2,n/a,1521.9188232421875,38.44558047084355,2,113.84615,169312,54.26573426573427,EXAFEL,106.85523,100.0,10.0,exafel_f039,1521.9188232421875,38.449549765026234,4,26,1,0.0916864028977431,9.999725341796875,2106,62.86012102244751,ok,,7893.443359375
cuszhi,1,9.999984741210938,62.71618779490571,1,27.439042782417562,1339864,6.857292978988912,EXAFEL,28.495434696308052,100.0,10.0,exafel_f039,9.999984741210938,62.71623446227711,4,26,1,0.0916864028977431,9.996654510498047,2106,62.76738703540203,ok,spline/cr-first/cr,7893.443359375
pfpl,1,10.0,62.8482813962547,1,176.9614791987673,1536382,5.980179408506478,EXAFEL,161.43941523755973,100.0,10.0,exafel_f039,10.0,62.84829223681228,4,26,1,0.0916864028977431,9.999725341796875,2106,62.86012102244751,ok,,7893.443359375
cuszp3,1,10.0,62.8482813962547,1,133.42007,1579184,5.818093395069859,EXAFEL,129.0427,100.0,10.0,exafel_f039,10.0,62.84829223681228,4,26,1,0.0916864028977431,9.999725341796875,2106,62.86012102244751,ok,,7893.443359375
roibin_b1,1,99.99989318847656,49.09052246315697,1,86.900726,614864,14.942881677899504,EXAFEL,86.092953,100.0,10.0,exafel_f040,99.99989318847656,49.093854138444584,4,22,1,0.07758080245193648,9.996227264404297,1782,68.4671080595815,ok,,14931.1279296875
roibin_b2,n/a,2690.680908203125,46.26242543567447,2,118.35119,104144,88.22246120755877,EXAFEL,99.280778,100.0,10.0,exafel_f040,2690.680908203125,46.26577573894442,4,22,1,0.07758080245193648,9.996227264404297,1782,68.4671080595815,ok,,14931.1279296875
cuszhi,1,10.0,68.26424688082108,1,27.735577655988926,1133790,8.103652351846462,EXAFEL,30.780445969125214,100.0,10.0,exafel_f040,10.0,68.2641436979356,4,22,1,0.07758080245193648,9.999114990234375,1782,68.13324070015231,ok,spline/cr-first/cr,14931.1279296875
pfpl,1,9.999955177307129,68.90128794671745,1,178.2800372555107,1331896,6.898316385063098,EXAFEL,162.44413012729845,100.0,10.0,exafel_f040,9.999955177307129,68.90093370794308,4,22,1,0.07758080245193648,9.996227264404297,1782,68.4671080595815,ok,,14931.1279296875
cuszp3,1,9.999955177307129,68.90128794671745,1,138.30443,1379232,6.661562376742999,EXAFEL,130.56844,100.0,10.0,exafel_f040,9.999955177307129,68.90093370794308,4,22,1,0.07758080245193648,9.996227264404297,1782,68.4671080595815,ok,,14931.1279296875
roibin_b1,1,99.9998779296875,48.760388762475216,1,85.300059,879664,10.444715254915513,EXAFEL,91.149206,100.0,10.0,exafel_f041,99.9998779296875,48.79910321261035,4,255,1,0.8959668431317915,9.99969482421875,20580,68.99158699948941,ok,,16215.45703125
