arm,bg_bound_ok,bg_max_abs_err,bg_psnr_db,bin_factor,cmp_gbs,compressed_bytes,cr,dataset,dec_gbs,eb_bg,eb_roi,frame,global_max_abs_err,global_psnr_db,half_width,npeaks,roi_bound_ok,roi_frac_pct,roi_max_abs_err,roi_pixels,roi_psnr_db,status,tuning,value_range
roibin_b1,1,999.9196166992188,36.3644723883513,1,92.529807,47776,192.3107836570663,EXAFEL,93.493973,1000.0,10.0,exafel_f007,999.9196166992188,36.37194853738153,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
roibin_b2,n/a,1866.6551513671875,36.34218917601377,2,117.76867,16736,548.9866156787763,EXAFEL,102.87352,1000.0,10.0,exafel_f007,1866.6551513671875,36.34966534740273,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
cuszhi,1,10.0,68.7027802527867,1,26.556254543299907,1360550,6.753033699606776,EXAFEL,28.066471163245357,1000.0,10.0,exafel_f007,10.0,68.70276344712317,4,49,1,0.1720970325996099,9.998825073242188,3953,68.69302597056814,ok,spline/cr-first/cr,15725.0302734375
pfpl,1,9.999992370605469,68.80984686110415,1,167.8082992402104,1563948,5.8747733300595675,EXAFEL,160.5367626502656,1000.0,10.0,exafel_f007,9.999992370605469,68.80966220863542,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
cuszp3,1,9.999992370605469,68.80984686110415,1,134.48244,1605312,5.723398317585616,EXAFEL,121.04554,1000.0,10.0,exafel_f007,9.999992370605469,68.80966220863542,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
roibin_b1,1,999.9685668945312,35.492604954003475,1,88.919173,46592,197.1978021978022,EXAFEL,88.508014,1000.0,10.0,exafel_f008,999.9685668945312,35.49520812123167,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
roibin_b2,n/a,2292.660888671875,35.46119298054046,2,121.30122,13296,691.0228640192539,EXAFEL,105.83119,1000.0,10.0,exafel_f008,2292.660888671875,35.46379615610593,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
cuszhi,1,10.0,68.7701033917963,1,27.517936538124598,1389347,6.613063547119618,EXAFEL,28.670427879574618,1000.0,10.0,exafel_f008,10.0,68.77004262099035,4,17,1,0.05994880189467819,9.9910888671875,1377,68.66989650985809,ok,spline/cr-first/cr,15847.154296875
pfpl,1,10.0,68.84694966251921,1,178.3354037267081,1587845,5.786358240256448,EXAFEL,161.6211652124965,1000.0,10.0,exafel_f008,10.0,68.84705022765806,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
cuszp3,1,10.0,68.84694966251921,1,136.59372,1627024,5.647021801768136,EXAFEL,135.3701,1000.0,10.0,exafel_f008,10.0,68.84705022765806,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
roibin_b1,1,999.064697265625,37.92311870454864,1,91.410381,66576,138.0052871905792,EXAFEL,87.48324,1000.0,10.0,exafel_f009,999.064697265625,37.95625482087918,4,217,1,0.7607011005851212,9.9998779296875,17473,68.83110770201128,ok,,15828.1748046875
roibin_b2,n/a,9173.2705078125,37.89304955405872,2,120.13389,33024,278.2170542635659,EXAFEL,101.67139,1000.0,10.0,exafel_f009,9173.2705078125,37.92618585674696,4,217,1,0.7607011005851212,9.9998779296875,17473,68.83110770201128,ok,,15828.1748046875
cuszhi,1,10.0,68.7629207131775,1,26.24977143901993,1331068,6.9026075301938,EXAFEL,28.307206940747314,1000.0,10.0,exafel_f009,10.0,68.76311495739182,4,217,1,0.7607011005851212,9.998260498046875,17473,68.78853039543107,ok,spline/cr-first/cr,15828.1748046875
